Date,ABF.L,AD.AS,ADM,AKO1L.VS,AST.WA,AUG1L.VS,B4B.HM,BG,CABGY,DANOY,HEIA.AS,IMC.WA,KER.WA,KYGA.L,MHPC.L,MOWI.OL,NSIS-B.CO,NSRGY,OCI.AS,ORK.OL,PZV1L.VS,SALM.OL,SDF.DE,TSN,UL,YAR.OL,ZMP1L.VS
2021-11-24,1937.280517578125,25.981348037719727,58.64887237548828,0.813889741897583,42.8637809753418,0.5442000031471252,,82.63469696044922,27.896282196044922,10.967459678649902,84.0457763671875,30.15735626220703,56.73392868041992,103.70642852783203,7.19532585144043,191.0960693359375,461.09124755859375,111.50667572021484,2.5406949520111084,62.727317810058594,1.2733547687530518,499.6994934082031,13.610054969787598,72.25186920166016,50.57929992675781,337.55023193359375,1.7385631799697876
2021-11-25,1940.2762451171875,26.028152465820312,,0.8156591057777405,43.631778717041016,0.5460000038146973,,,,,86.34866333007812,29.384090423583984,56.53555679321289,102.7240982055664,7.176138401031494,190.49314880371094,464.6330871582031,,2.55086612701416,63.21357345581055,1.2775160074234009,496.5473327636719,13.702699661254883,,,338.45843505859375,1.6511495113372803
2021-11-26,1882.3577880859375,25.806888580322266,56.950950622558594,0.8121204376220703,39.98379898071289,0.5410000085830688,,80.53411865234375,27.784423828125,10.714028358459473,84.31777954101562,28.61082649230957,54.25429916381836,100.6658706665039,7.003450870513916,181.7091522216797,461.55731201171875,111.8497543334961,2.4227123260498047,61.99055099487305,1.2733547687530518,480.6207275390625,12.890949249267578,70.60266876220703,50.95792007446289,333.9930725097656,1.7482757568359375
2021-11-29,1904.326904296875,25.747318267822266,57.313514709472656,0.8121204376220703,41.27979278564453,0.5410000085830688,,80.62310791015625,27.861867904663086,10.801419258117676,84.71670532226562,29.0941162109375,56.33718490600586,101.13365173339844,6.773200035095215,181.1924285888672,455.40570068359375,111.77256774902344,2.451190948486328,61.96108627319336,1.2733547687530518,486.7590637207031,13.261530876159668,71.07136535644531,51.220035552978516,337.09613037109375,1.7482757568359375
2021-11-30,1920.304443359375,25.232460021972656,55.01426315307617,0.8333523869514465,43.583778381347656,0.5400000214576721,,77.05390167236328,26.837915420532227,10.28581714630127,79.73016357421875,29.577407836914062,58.51926040649414,102.91120910644531,6.773200035095215,177.57545471191406,463.3282165527344,110.21157836914062,2.4572935104370117,61.01803970336914,1.2733547687530518,475.97540283203125,13.257118225097656,68.92405700683594,49.36579132080078,337.2475280761719,1.7191379070281982
2021-12-01,1952.7587890625,25.330324172973633,54.66937255859375,0.826275110244751,44.15977478027344,0.5120000243186951,,75.20254516601562,26.596982955932617,10.215904235839844,79.29496765136719,30.15735626220703,59.511112213134766,101.55465698242188,6.619699954986572,178.00604248046875,464.726318359375,108.83929443359375,2.4674642086029053,60.84122085571289,1.265032172203064,477.1366882324219,13.570348739624023,68.31304931640625,49.13279342651367,338.45843505859375,1.7191379070281982
2021-12-02,1936.281982421875,25.38564109802246,55.18228530883789,0.826275110244751,42.719783782958984,0.49799999594688416,,76.59107208251953,26.872329711914062,10.504292488098145,80.00215148925781,30.83396339416504,59.213558197021484,102.06920623779297,6.820000171661377,175.85311889648438,457.3630065917969,109.44825744628906,2.4328830242156982,61.563236236572266,1.2567095756530762,470.334716796875,13.676229476928711,70.52146911621094,49.93856430053711,328.9222717285156,1.7288504838943481
2021-12-03,1927.294677734375,25.215438842773438,55.2972526550293,0.8368910551071167,43.2957763671875,0.5,,77.09840393066406,26.691635131835938,10.443119049072266,80.09281158447266,30.640647888183594,59.511112213134766,101.46109008789062,6.699999809265137,174.56137084960938,460.3455810546875,111.1893310546875,2.3881311416625977,61.489566802978516,1.252548336982727,468.5097351074219,13.901226043701172,72.10140991210938,49.79294967651367,334.4471740722656,1.7288504838943481
2021-12-06,1967.238525390625,25.46223258972168,55.81016159057617,0.835121750831604,41.37578582763672,0.49950000643730164,,77.04501342773438,27.29395866394043,10.460597038269043,82.8852767944336,30.543991088867188,59.01518630981445,103.09832000732422,6.760000228881836,175.50865173339844,464.3534851074219,112.78462219238281,2.3677895069122314,61.784263610839844,1.252548336982727,469.3392639160156,13.27917766571045,72.86956787109375,51.08412551879883,333.3119201660156,1.7288504838943481
2021-12-07,1959.2496337890625,25.883481979370117,56.73872375488281,0.8280443549156189,41.951786041259766,0.49790000915527344,,78.13089752197266,27.121868133544922,10.364468574523926,84.2452392578125,30.83396339416504,58.71763229370117,102.3498764038086,6.71999979019165,178.0922088623047,472.55560302734375,112.9990463256836,2.489840507507324,62.77151870727539,1.2567095756530762,481.6160583496094,13.27917766571045,73.29727172851562,50.8220100402832,345.4213562011719,1.7288504838943481
2021-12-08,1941.774169921875,25.47499656677246,56.71217346191406,0.8280443549156189,41.80778884887695,0.49790000915527344,,77.45442962646484,27.4144287109375,10.504292488098145,81.14452362060547,31.220596313476562,58.02333450317383,103.05155181884766,6.400000095367432,178.35055541992188,481.6897888183594,115.45199584960938,2.420677900314331,63.257774353027344,1.2567095756530762,484.6023254394531,13.865933418273926,72.91320037841797,51.433616638183594,342.84808349609375,1.7288504838943481
2021-12-09,1931.2890625,25.5686092376709,55.960506439208984,0.8227364420890808,41.13578796386719,0.4999000132083893,,76.08373260498047,27.07023811340332,10.408162117004395,81.79732513427734,30.930622100830078,58.12251663208008,106.88731384277344,6.840000152587891,181.0202178955078,483.9267578125,115.46915435791016,2.3759262561798096,63.28724670410156,1.248387098312378,491.4043884277344,13.892402648925781,73.10523986816406,51.35594940185547,341.1830749511719,1.7094252109527588
2021-12-10,1941.2750244140625,25.819656372070312,56.11083984375,0.8280443549156189,40.319793701171875,0.4970000088214874,,77.35653686523438,26.9583797454834,10.469335556030273,82.15996551513672,31.027280807495117,58.61844253540039,106.93408966064453,6.840000152587891,183.25927734375,483.7403564453125,116.42974853515625,2.4308488368988037,63.8029670715332,1.2567095756530762,494.7225036621094,14.135046005249023,73.41949462890625,51.695735931396484,348.14599609375,1.7288504838943481
